scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,TranScouter_MSE,DeltaAverage_MSE,delta_dmr_advantage,trans_dmr_advantage,trans_mse_advantage,delta_dmr_better,trans_dmr_better,delta_mse_better,trans_mse_better
McFaline Seen Perturbation,a172+lapatinib_DYRK1A,a172+lapatinib,DYRK1A,A172,lapatinib,6,0.5,0.5,0.5083333333333333,-0.027430601878726407,0.35,0.5,0.15178722797916663,0.14274844866018666,-0.15000000000000002,0.15000000000000002,-0.009038779318979978,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_DYRK1B,a172+lapatinib,DYRK1B,A172,lapatinib,8,0.6,0.6,0.5562499999999999,0.08571555292607194,0.4,0.4,0.308859822346837,0.2017047941706393,0.0,0.0,-0.10715502817619771,False,False,True,False
McFaline Seen Perturbation,a172+lapatinib_DYRK3,a172+lapatinib,DYRK3,A172,lapatinib,9,0.45,0.45,0.5,0.020664184170186683,0.6,0.55,0.25322033661422233,0.18017109577015283,0.04999999999999993,-0.04999999999999993,-0.0730492408440695,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_DYRK4,a172+lapatinib,DYRK4,A172,lapatinib,5,0.55,0.55,0.5,0.10098972159586153,0.35,0.45,0.3156921604638298,0.21116989077203013,-0.10000000000000003,0.10000000000000003,-0.10452226969179967,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_EEF2K,a172+lapatinib,EEF2K,A172,lapatinib,10,0.35,0.35,0.5000000000000001,-0.052248253704350135,0.1,0.65,0.17492722254455223,0.19038116693672388,-0.55,0.55,0.015453944392171653,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_EGFR,a172+lapatinib,EGFR,A172,lapatinib,11,0.5,0.5,0.5454545454545454,0.24704279135433255,0.3,0.5,0.20829119046592676,0.09152908942301939,-0.2,0.2,-0.11676210104290737,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_EIF2AK1,a172+lapatinib,EIF2AK1,A172,lapatinib,7,0.6,0.6,0.48571428571428577,0.1801273751993487,0.5,0.4,0.3196460267243513,0.1659126841346337,0.09999999999999998,-0.09999999999999998,-0.15373334258971758,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_EIF2AK2,a172+lapatinib,EIF2AK2,A172,lapatinib,8,0.35,0.35,0.49375,0.20513092711310582,0.55,0.65,0.3210924759404441,0.27453479618811166,-0.09999999999999998,0.09999999999999998,-0.04655767975233244,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_EIF2AK3,a172+lapatinib,EIF2AK3,A172,lapatinib,7,0.7,0.7,0.5428571428571428,0.07888076704704475,0.65,0.3,0.3982741251525629,0.1279139069899729,0.35000000000000003,-0.35000000000000003,-0.27036021816259,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_EIF2AK4,a172+lapatinib,EIF2AK4,A172,lapatinib,6,0.6,0.6,0.5166666666666666,0.1540349340643922,0.25,0.4,0.3247817610400047,0.6339648922855844,-0.15000000000000002,0.15000000000000002,0.30918313124557967,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_EPHA2,a172+lapatinib,EPHA2,A172,lapatinib,6,0.55,0.55,0.4916666666666667,0.04523859625459009,0.55,0.45,0.5385422233050001,0.21314983926460523,0.10000000000000003,-0.10000000000000003,-0.3253923840403949,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_EPHA3,a172+lapatinib,EPHA3,A172,lapatinib,8,0.6,0.6,0.53125,0.07000285818949292,0.3,0.4,0.39970175704959543,0.18799696152825668,-0.10000000000000003,0.10000000000000003,-0.21170479552133875,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_EPHA6,a172+lapatinib,EPHA6,A172,lapatinib,9,0.45,0.45,0.5333333333333334,0.03231401501997721,0.4,0.55,0.318856944215927,0.20853959377691847,-0.15000000000000002,0.15000000000000002,-0.1103173504390085,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_EPHA7,a172+lapatinib,EPHA7,A172,lapatinib,7,0.4,0.4,0.5357142857142857,-0.03704878121002673,0.65,0.6,0.6114513818296579,0.1579443833528151,0.050000000000000044,-0.050000000000000044,-0.4535069984768427,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_EPHA8,a172+lapatinib,EPHA8,A172,lapatinib,8,0.45,0.45,0.55625,0.07564404232550759,0.4,0.55,0.18817200438566634,0.13640784783915905,-0.15000000000000002,0.15000000000000002,-0.05176415654650729,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_EPHB1,a172+lapatinib,EPHB1,A172,lapatinib,6,0.5,0.5,0.5666666666666668,0.17664512242751793,0.25,0.5,0.17256626830776947,0.24292184605401151,-0.25,0.25,0.07035557774624204,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_EPHB2,a172+lapatinib,EPHB2,A172,lapatinib,7,0.6,0.6,0.5214285714285715,0.018508674993907407,0.4,0.4,0.2977415697982977,0.1933398440534453,0.0,0.0,-0.1044017257448524,False,False,True,False
McFaline Seen Perturbation,a172+lapatinib_EPHB4,a172+lapatinib,EPHB4,A172,lapatinib,10,0.45,0.45,0.465,-0.07683371820369805,0.35,0.55,0.1927673792572606,0.1391903260683324,-0.20000000000000007,0.20000000000000007,-0.05357705318892819,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_EPHB6,a172+lapatinib,EPHB6,A172,lapatinib,8,0.45,0.45,0.53125,0.04971285270049059,0.45,0.55,0.30237902827732027,0.19114268959924538,-0.10000000000000003,0.10000000000000003,-0.11123633867807489,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_ERBB2,a172+lapatinib,ERBB2,A172,lapatinib,7,0.35,0.35,0.5,-0.09787207971548281,0.4,0.65,0.287452796917376,0.2128938326761028,-0.25,0.25,-0.07455896424127323,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_ERBB3,a172+lapatinib,ERBB3,A172,lapatinib,9,0.8,0.8,0.55,0.09630061933834565,0.3,0.2,0.18805735261584286,0.1715339144868714,0.09999999999999998,-0.09999999999999998,-0.016523438128971446,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_ERBB4,a172+lapatinib,ERBB4,A172,lapatinib,8,0.65,0.65,0.525,0.11759251218354029,0.3,0.35,0.28655045103716986,0.2213866656347178,-0.04999999999999999,0.04999999999999999,-0.06516378540245207,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_ERN1,a172+lapatinib,ERN1,A172,lapatinib,5,0.65,0.65,0.5599999999999999,0.1398621724317742,0.5,0.35,0.30872184785683726,0.24037414462857137,0.15000000000000002,-0.15000000000000002,-0.06834770322826589,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_ERN2,a172+lapatinib,ERN2,A172,lapatinib,8,0.9,0.9,0.6124999999999999,0.26084879345898077,0.25,0.1,0.1548038929967011,0.13552841965865112,0.15,-0.15,-0.019275473338049992,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_FASTK,a172+lapatinib,FASTK,A172,lapatinib,7,0.5,0.5,0.4571428571428572,-0.07290491685251015,0.6,0.5,0.5454778753052918,0.21180453384276693,0.09999999999999998,-0.09999999999999998,-0.33367334146252486,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_FER,a172+lapatinib,FER,A172,lapatinib,12,0.55,0.55,0.5208333333333334,0.15757129789364618,0.45,0.45,0.262573655657168,0.08107099418378713,0.0,0.0,-0.18150266147338087,False,False,True,False
McFaline Seen Perturbation,a172+lapatinib_FES,a172+lapatinib,FES,A172,lapatinib,8,0.5,0.5,0.43125,-0.06265118427446086,0.35,0.5,0.1745704659748722,0.16693651821131955,-0.15000000000000002,0.15000000000000002,-0.00763394776355264,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_FGFR2,a172+lapatinib,FGFR2,A172,lapatinib,5,0.5,0.5,0.4800000000000001,0.060212694131956145,0.55,0.5,0.3117013587429921,0.27559686374250764,0.050000000000000044,-0.050000000000000044,-0.03610449500048446,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_FGFR3,a172+lapatinib,FGFR3,A172,lapatinib,5,0.65,0.65,0.6199999999999999,0.17609284502267383,0.8,0.35,0.739268842047875,0.23796252237939974,0.45000000000000007,-0.45000000000000007,-0.5013063196684753,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_FGFR4,a172+lapatinib,FGFR4,A172,lapatinib,7,0.55,0.55,0.5142857142857143,0.02853434209188171,0.35,0.45,0.1775039134968279,0.15378629829773258,-0.10000000000000003,0.10000000000000003,-0.02371761519909532,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_FGR,a172+lapatinib,FGR,A172,lapatinib,6,0.35,0.35,0.47500000000000003,-0.05812070272971954,0.4,0.65,0.1785774012308027,0.15810675609386404,-0.25,0.25,-0.020470645136938664,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_FLT1,a172+lapatinib,FLT1,A172,lapatinib,8,0.4,0.4,0.49375,-0.06277839812298412,0.45,0.6,0.24488945152284874,0.20828887836254578,-0.14999999999999997,0.14999999999999997,-0.03660057316030296,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_FLT3,a172+lapatinib,FLT3,A172,lapatinib,9,0.55,0.55,0.5,-0.0022163840830171644,0.4,0.45,0.19536634646901505,0.14757370997481392,-0.04999999999999999,0.04999999999999999,-0.047792636494201124,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_FLT4,a172+lapatinib,FLT4,A172,lapatinib,7,0.7,0.7,0.5285714285714286,0.01808394378793708,0.1,0.3,0.2508806122343997,0.19563256365364382,-0.19999999999999998,0.19999999999999998,-0.05524804858075591,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_FRK,a172+lapatinib,FRK,A172,lapatinib,7,0.55,0.55,0.5214285714285715,0.05779445856464416,0.7,0.45,0.5676878254342227,0.24732195632808712,0.24999999999999994,-0.24999999999999994,-0.32036586910613557,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_FYN,a172+lapatinib,FYN,A172,lapatinib,8,0.6,0.6,0.5874999999999999,0.17786971474813668,0.75,0.4,0.43519678992426547,0.18184434540809535,0.35,-0.35,-0.2533524445161701,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GAK,a172+lapatinib,GAK,A172,lapatinib,10,0.3,0.3,0.375,-0.12723143531448255,0.85,0.7,0.6593939015201365,0.2107133110367411,0.15000000000000002,-0.15000000000000002,-0.4486805904833955,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GRK1,a172+lapatinib,GRK1,A172,lapatinib,6,0.35,0.35,0.5,-0.002171674567916624,0.4,0.65,0.3649433406859465,0.20291519158470903,-0.25,0.25,-0.1620281491012375,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_GRK4,a172+lapatinib,GRK4,A172,lapatinib,11,0.5,0.5,0.49545454545454554,0.03905953537273126,0.5,0.5,0.24476977389354734,0.12501405840722937,0.0,0.0,-0.11975571548631797,False,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GRK6,a172+lapatinib,GRK6,A172,lapatinib,7,0.55,0.55,0.5428571428571429,0.0901105697211961,0.5,0.45,0.14273561918681535,0.11363140459089634,0.04999999999999999,-0.04999999999999999,-0.029104214595919012,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GRK7,a172+lapatinib,GRK7,A172,lapatinib,7,0.7,0.7,0.5,0.07153849570159414,0.45,0.3,0.3669760612806809,0.19581985747540892,0.15000000000000002,-0.15000000000000002,-0.17115620380527197,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GSG2,a172+lapatinib,GSG2,A172,lapatinib,7,0.55,0.55,0.5357142857142857,0.01831129208501162,0.65,0.45,0.3645213936570231,0.20280188923770176,0.2,-0.2,-0.1617195044193213,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GSK3A,a172+lapatinib,GSK3A,A172,lapatinib,9,0.65,0.65,0.5222222222222223,0.03007709551272512,0.45,0.35,0.3178380632273573,0.1656129170625565,0.10000000000000003,-0.10000000000000003,-0.15222514616480082,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GUCY2C,a172+lapatinib,GUCY2C,A172,lapatinib,10,0.6,0.6,0.49000000000000005,0.04559749311110942,0.6,0.4,0.5422497872228733,0.15989878145603664,0.19999999999999996,-0.19999999999999996,-0.38235100576683667,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GUCY2D,a172+lapatinib,GUCY2D,A172,lapatinib,9,0.55,0.55,0.49444444444444435,-0.08115159672639212,0.5,0.45,0.33917265232021354,0.2425631861248046,0.04999999999999999,-0.04999999999999999,-0.09660946619540894,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_GUCY2F,a172+lapatinib,GUCY2F,A172,lapatinib,7,0.5,0.5,0.48571428571428577,-0.028842034063340922,0.1,0.5,0.11561791821257099,0.17290954571400244,-0.4,0.4,0.05729162750143145,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_HCK,a172+lapatinib,HCK,A172,lapatinib,9,0.55,0.55,0.48888888888888893,-0.022001270424363475,0.25,0.45,0.08962453361932174,0.15609171715249054,-0.2,0.2,0.0664671835331688,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_HIPK1,a172+lapatinib,HIPK1,A172,lapatinib,7,0.6,0.6,0.5,-0.02276965734016698,0.45,0.4,0.3784300937364747,0.1632697157994227,0.04999999999999999,-0.04999999999999999,-0.21516037793705198,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_HIPK2,a172+lapatinib,HIPK2,A172,lapatinib,5,0.5,0.5,0.56,0.09307993351199187,0.85,0.5,1.180790033975559,0.25932674720454446,0.35,-0.35,-0.9214632867710146,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_HIPK4,a172+lapatinib,HIPK4,A172,lapatinib,10,0.6,0.6,0.52,0.04784143168667144,0.35,0.4,0.1263148171343907,0.12241920697179565,-0.050000000000000044,0.050000000000000044,-0.0038956101625950423,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_HSPB8,a172+lapatinib,HSPB8,A172,lapatinib,7,0.45,0.45,0.4928571428571428,-0.08355286764441132,0.1,0.55,0.12710840798056222,0.19718067278400217,-0.45000000000000007,0.45000000000000007,0.07007226480343995,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_HUNK,a172+lapatinib,HUNK,A172,lapatinib,9,0.65,0.65,0.5277777777777777,0.06113143992210193,0.7,0.35,0.44132524843708254,0.1176798863257054,0.35,-0.35,-0.3236453621113771,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_ICK,a172+lapatinib,ICK,A172,lapatinib,7,0.5,0.5,0.5214285714285715,0.09014982071358592,0.55,0.5,0.2912618386550181,0.1942454498380037,0.050000000000000044,-0.050000000000000044,-0.09701638881701438,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_IGF1R,a172+lapatinib,IGF1R,A172,lapatinib,11,0.55,0.55,0.5318181818181817,0.0599115785125163,0.3,0.45,0.11965265636139537,0.09284415948678966,-0.15000000000000002,0.15000000000000002,-0.02680849687460571,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_IKBKB,a172+lapatinib,IKBKB,A172,lapatinib,7,0.55,0.55,0.5285714285714286,0.06598097570277262,0.15,0.45,0.11432562175791028,0.2017545248999868,-0.30000000000000004,0.30000000000000004,0.08742890314207652,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_IKBKE,a172+lapatinib,IKBKE,A172,lapatinib,5,0.6,0.6,0.5499999999999999,0.03524954826558944,0.75,0.4,0.4433479718881572,0.23386793881057205,0.35,-0.35,-0.20948003307758517,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_INSR,a172+lapatinib,INSR,A172,lapatinib,6,0.6,0.6,0.4666666666666666,0.01436333898776701,0.2,0.4,0.25029628058574577,0.2701550039514261,-0.2,0.2,0.019858723365680342,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_INSRR,a172+lapatinib,INSRR,A172,lapatinib,5,0.45,0.45,0.47000000000000003,-0.06039916429768333,0.4,0.55,0.21840403205585784,0.17253647253643292,-0.15000000000000002,0.15000000000000002,-0.04586755951942492,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_IRAK1,a172+lapatinib,IRAK1,A172,lapatinib,10,0.35,0.35,0.4699999999999999,-0.022954678636140202,0.55,0.65,0.3935182032084287,0.12801834928878397,-0.09999999999999998,0.09999999999999998,-0.2654998539196447,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_IRAK2,a172+lapatinib,IRAK2,A172,lapatinib,7,0.4,0.4,0.4928571428571429,-0.007083526148665789,0.5,0.6,0.22212022469295456,0.1463882006187016,-0.09999999999999998,0.09999999999999998,-0.07573202407425295,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_IRAK3,a172+lapatinib,IRAK3,A172,lapatinib,9,0.4,0.4,0.5055555555555556,-0.022520056375399413,0.5,0.6,0.16952986700382883,0.1303461813448415,-0.09999999999999998,0.09999999999999998,-0.03918368565898733,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_IRAK4,a172+lapatinib,IRAK4,A172,lapatinib,10,0.45,0.45,0.5000000000000001,-0.045668969813545915,0.55,0.55,0.3872114983674119,0.13675372735887217,0.0,0.0,-0.2504577710085397,False,False,True,False
McFaline Seen Perturbation,a172+lapatinib_ITK,a172+lapatinib,ITK,A172,lapatinib,7,0.65,0.65,0.5428571428571429,0.14289661849085106,0.45,0.35,0.2802480373088846,0.18600719803916968,0.10000000000000003,-0.10000000000000003,-0.09424083926971491,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_JAK1,a172+lapatinib,JAK1,A172,lapatinib,6,0.45,0.45,0.5,-0.058376587346090074,0.45,0.55,0.3439429676579496,0.19441693927359305,-0.10000000000000003,0.10000000000000003,-0.14952602838435658,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_JAK2,a172+lapatinib,JAK2,A172,lapatinib,6,0.35,0.35,0.4166666666666667,-0.17691793021561042,0.75,0.65,0.4553840402794226,0.2076087798628709,0.09999999999999998,-0.09999999999999998,-0.24777526041655168,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_KIAA1804,a172+lapatinib,KIAA1804,A172,lapatinib,9,0.55,0.55,0.49444444444444446,0.059281959147289544,0.2,0.45,0.1388708487483297,0.14757792782798945,-0.25,0.25,0.008707079079659757,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_KIT,a172+lapatinib,KIT,A172,lapatinib,9,0.5,0.5,0.49444444444444446,0.0011806636166769395,0.2,0.5,0.19807044102803253,0.21490933310009264,-0.3,0.3,0.016838892072060102,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_LATS1,a172+lapatinib,LATS1,A172,lapatinib,7,0.35,0.35,0.4571428571428572,-0.11519995094960489,0.3,0.65,0.16504903322870607,0.1720861483527925,-0.35000000000000003,0.35000000000000003,0.007037115124086446,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_LATS2,a172+lapatinib,LATS2,A172,lapatinib,10,0.5,0.5,0.54,0.04720165972231528,0.25,0.5,0.1073063977437015,0.18129974667722704,-0.25,0.25,0.07399334893352554,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_LCK,a172+lapatinib,LCK,A172,lapatinib,6,0.4,0.4,0.4916666666666667,0.018855824899134815,0.45,0.6,0.22526827040309022,0.15271640223343147,-0.14999999999999997,0.14999999999999997,-0.07255186816965875,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_LIMK1,a172+lapatinib,LIMK1,A172,lapatinib,11,0.6,0.6,0.4818181818181818,0.023314491433368723,0.35,0.4,0.15099361644153841,0.09274285180979168,-0.050000000000000044,0.050000000000000044,-0.058250764631746735,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_LMTK2,a172+lapatinib,LMTK2,A172,lapatinib,12,0.55,0.55,0.5333333333333333,0.08566614842361053,0.5,0.45,0.1746497562617843,0.1265184856666004,0.04999999999999999,-0.04999999999999999,-0.048131270595183906,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_LMTK3,a172+lapatinib,LMTK3,A172,lapatinib,7,0.55,0.55,0.5571428571428572,0.09227142460319737,0.5,0.45,0.2537114783234918,0.16125384201510853,0.04999999999999999,-0.04999999999999999,-0.09245763630838325,True,False,True,False
McFaline Seen Perturbation,a172+lapatinib_LRRK1,a172+lapatinib,LRRK1,A172,lapatinib,9,0.55,0.55,0.5388888888888889,0.02315836296229754,0.35,0.45,0.26153342644227484,0.10807385712737519,-0.10000000000000003,0.10000000000000003,-0.15345956931489965,False,True,True,False
McFaline Seen Perturbation,a172+lapatinib_LRRK2,a172+lapatinib,LRRK2,A172,lapatinib,7,0.55,0.55,0.4857142857142857,0.0016152297646849219,0.5,0.45,0.11470076778227005,0.1196453633308356,0.04999999999999999,-0.04999999999999999,0.00494459554856555,True,False,False,True
McFaline Seen Perturbation,a172+lapatinib_LTK,a172+lapatinib,LTK,A172,lapatinib,8,0.55,0.55,0.53125,0.002009432276177555,0.45,0.45,0.19715491013666156,0.21646459653536204,0.0,0.0,0.019309686398700482,False,False,False,True
McFaline Seen Perturbation,a172+lapatinib_LYN,a172+lapatinib,LYN,A172,lapatinib,9,0.55,0.55,0.5111111111111111,0.06218551503669418,0.25,0.45,0.14196397097289698,0.19912981469136054,-0.2,0.2,0.05716584371846356,False,True,False,True
McFaline Seen Perturbation,a172+lapatinib_MAP2K1,a172+lapatinib,MAP2K1,A172,lapatinib,8,0.45,0.45,0.46875,-0.0030139434332531086,0.5,0.55,0.28977354703911873,0.2587369127988074,-0.050000000000000044,0.050000000000000044,-0.031036634240311334,False,True,True,False
