scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,delta_advantage,delta_better
Jiang24 Seen Perturbation,hap1+IFNB_USP18,hap1+IFNB,USP18,HAP1,IFNB,5,0.96,0.96,0.808,0.8070698102692345,0.24,0.04,0.19999999999999998,True
Jiang24 Seen Perturbation,hap1+IFNB_ZNFX1,hap1+IFNB,ZNFX1,HAP1,IFNB,10,1.0,1.0,0.9,0.9109783286077716,0.6666666666666666,0.0,0.6666666666666666,True
Jiang24 Seen Perturbation,hap1+IFNG_ATF3,hap1+IFNG,ATF3,HAP1,IFNG,4,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_ATF5,hap1+IFNG,ATF5,HAP1,IFNG,4,0.92,0.92,0.71,0.04915608545707631,0.4,0.08,0.32,True
Jiang24 Seen Perturbation,hap1+IFNG_BATF2,hap1+IFNG,BATF2,HAP1,IFNG,10,1.0,1.0,0.6,0.4,0.5,0.0,0.5,True
Jiang24 Seen Perturbation,hap1+IFNG_CEBPB,hap1+IFNG,CEBPB,HAP1,IFNG,16,0.8333333333333334,0.8333333333333334,0.6770833333333334,-0.0026943370033233396,0.3333333333333333,0.16666666666666666,0.16666666666666666,True
Jiang24 Seen Perturbation,hap1+IFNG_CLK1,hap1+IFNG,CLK1,HAP1,IFNG,4,1.0,1.0,0.98,-0.001895496298401661,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,hap1+IFNG_CUL1,hap1+IFNG,CUL1,HAP1,IFNG,9,1.0,1.0,0.9022222222222221,-0.0616769222731699,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,hap1+IFNG_EHF,hap1+IFNG,EHF,HAP1,IFNG,4,0.84,0.84,0.68,-0.061472466691060705,0.2,0.16,0.04000000000000001,True
Jiang24 Seen Perturbation,hap1+IFNG_FBXO6,hap1+IFNG,FBXO6,HAP1,IFNG,4,1.0,1.0,0.875,-0.15684565377843532,0.25,0.0,0.25,True
Jiang24 Seen Perturbation,hap1+IFNG_FMNL2,hap1+IFNG,FMNL2,HAP1,IFNG,4,1.0,1.0,0.875,1.0,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_GUK1,hap1+IFNG,GUK1,HAP1,IFNG,4,0.8,0.8,0.66,-0.0342998287471243,0.44,0.2,0.24,True
Jiang24 Seen Perturbation,hap1+IFNG_HLX,hap1+IFNG,HLX,HAP1,IFNG,4,1.0,1.0,0.9199999999999999,-0.012513769667180666,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,hap1+IFNG_IFI16,hap1+IFNG,IFI16,HAP1,IFNG,10,1.0,1.0,0.908,0.2177212309931471,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+IFNG_IFNGR1,hap1+IFNG,IFNGR1,HAP1,IFNG,4,0.92,0.92,0.8300000000000001,0.16769588444879285,0.0,0.08,-0.08,False
Jiang24 Seen Perturbation,hap1+IFNG_IFNGR2,hap1+IFNG,IFNGR2,HAP1,IFNG,4,0.68,0.68,0.7100000000000001,0.7029660549892437,0.0,0.32,-0.32,False
Jiang24 Seen Perturbation,hap1+IFNG_IRF1,hap1+IFNG,IRF1,HAP1,IFNG,16,0.8,0.8,0.66,0.3289705917850747,0.32,0.2,0.12,True
Jiang24 Seen Perturbation,hap1+IFNG_IRF2,hap1+IFNG,IRF2,HAP1,IFNG,4,0.92,0.92,0.73,-0.12625204077831967,0.2,0.08,0.12000000000000001,True
Jiang24 Seen Perturbation,hap1+IFNG_IRF9,hap1+IFNG,IRF9,HAP1,IFNG,10,1.0,1.0,0.8160000000000001,0.2533751814279199,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,hap1+IFNG_JAK1,hap1+IFNG,JAK1,HAP1,IFNG,10,0.84,0.84,0.72,0.1348397306586016,0.0,0.16,-0.16,False
Jiang24 Seen Perturbation,hap1+IFNG_JAK2,hap1+IFNG,JAK2,HAP1,IFNG,4,0.76,0.76,0.78,0.3202593802005924,0.0,0.24,-0.24,False
Jiang24 Seen Perturbation,hap1+IFNG_KIN,hap1+IFNG,KIN,HAP1,IFNG,4,0.96,0.96,0.9099999999999999,-0.05849460475184734,0.0,0.04,-0.04,False
Jiang24 Seen Perturbation,hap1+IFNG_MCRS1,hap1+IFNG,MCRS1,HAP1,IFNG,4,1.0,1.0,0.99,-0.0943364005499887,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+IFNG_NFKB1,hap1+IFNG,NFKB1,HAP1,IFNG,21,1.0,1.0,0.7942857142857145,0.5568484319130518,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,hap1+IFNG_PIK3CA,hap1+IFNG,PIK3CA,HAP1,IFNG,21,1.0,1.0,0.7238095238095239,0.0008200198198289057,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+IFNG_PLEK,hap1+IFNG,PLEK,HAP1,IFNG,4,0.5,0.5,0.375,-1.0,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_PPARG,hap1+IFNG,PPARG,HAP1,IFNG,4,1.0,1.0,0.95,0.19656342190586545,0.04,0.0,0.04,True
Jiang24 Seen Perturbation,hap1+IFNG_PRDM1,hap1+IFNG,PRDM1,HAP1,IFNG,4,1.0,1.0,0.75,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_PTGES3,hap1+IFNG,PTGES3,HAP1,IFNG,4,0.92,0.92,0.8200000000000001,0.12765793201100722,0.2,0.08,0.12000000000000001,True
Jiang24 Seen Perturbation,hap1+IFNG_PTPN11,hap1+IFNG,PTPN11,HAP1,IFNG,4,1.0,1.0,0.75,0.0,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_RARRES3,hap1+IFNG,RARRES3,HAP1,IFNG,4,0.88,0.88,0.7899999999999999,-0.07152544618430104,0.16,0.12,0.04000000000000001,True
Jiang24 Seen Perturbation,hap1+IFNG_RFX5,hap1+IFNG,RFX5,HAP1,IFNG,4,0.88,0.88,0.72,0.5671286481483547,0.16,0.12,0.04000000000000001,True
Jiang24 Seen Perturbation,hap1+IFNG_SOX2,hap1+IFNG,SOX2,HAP1,IFNG,4,0.96,0.96,0.8999999999999999,-0.05458016724995321,0.04,0.04,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_SP100,hap1+IFNG,SP100,HAP1,IFNG,10,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_SP110,hap1+IFNG,SP110,HAP1,IFNG,10,1.0,1.0,0.776,0.04122216903313696,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,hap1+IFNG_SRC,hap1+IFNG,SRC,HAP1,IFNG,4,0.76,0.76,0.7100000000000001,0.010724820091684288,0.4,0.24,0.16000000000000003,True
Jiang24 Seen Perturbation,hap1+IFNG_STAT1,hap1+IFNG,STAT1,HAP1,IFNG,10,0.72,0.72,0.652,0.5298029786846203,0.0,0.28,-0.28,False
Jiang24 Seen Perturbation,hap1+IFNG_STAT2,hap1+IFNG,STAT2,HAP1,IFNG,10,1.0,1.0,0.8240000000000001,0.5724507539728575,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+IFNG_STAT3,hap1+IFNG,STAT3,HAP1,IFNG,10,1.0,1.0,0.9,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,hap1+IFNG_TAPBPL,hap1+IFNG,TAPBPL,HAP1,IFNG,4,1.0,1.0,0.9099999999999999,-0.007025297349829686,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,hap1+IFNG_TRAFD1,hap1+IFNG,TRAFD1,HAP1,IFNG,10,1.0,1.0,0.7,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_TSC22D1,hap1+IFNG,TSC22D1,HAP1,IFNG,4,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNG_ZC3H3,hap1+IFNG,ZC3H3,HAP1,IFNG,4,0.92,0.92,0.8200000000000001,-0.17268772195226617,0.2,0.08,0.12000000000000001,True
Jiang24 Seen Perturbation,hap1+IFNG_ZNF267,hap1+IFNG,ZNF267,HAP1,IFNG,10,1.0,1.0,0.8400000000000001,0.11855575888866435,0.32,0.0,0.32,True
Jiang24 Seen Perturbation,hap1+IFNG_ZNFX1,hap1+IFNG,ZNFX1,HAP1,IFNG,10,1.0,1.0,0.85,0.7410272974652025,0.25,0.0,0.25,True
Jiang24 Seen Perturbation,hap1+INS_COPS4,hap1+INS,COPS4,HAP1,INS,5,0.92,0.92,0.712,-0.09811270719835039,0.04,0.08,-0.04,False
Jiang24 Seen Perturbation,hap1+INS_DR1,hap1+INS,DR1,HAP1,INS,5,0.8,0.8,0.6880000000000001,0.2391834809197002,0.08,0.2,-0.12000000000000001,False
Jiang24 Seen Perturbation,hap1+INS_EIF2B1,hap1+INS,EIF2B1,HAP1,INS,5,0.4,0.4,0.4,-0.2583071599189763,0.12,0.6,-0.48,False
Jiang24 Seen Perturbation,hap1+INS_FOS,hap1+INS,FOS,HAP1,INS,21,1.0,1.0,0.6984126984126984,0.8696568262488388,0.3333333333333333,0.0,0.3333333333333333,True
Jiang24 Seen Perturbation,hap1+INS_FOXM1,hap1+INS,FOXM1,HAP1,INS,5,0.76,0.76,0.64,-0.06492949734173827,0.08,0.24,-0.15999999999999998,False
Jiang24 Seen Perturbation,hap1+INS_FOXO1,hap1+INS,FOXO1,HAP1,INS,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+INS_FOXO3,hap1+INS,FOXO3,HAP1,INS,5,1.0,1.0,0.8,1.0,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+INS_FOXO4,hap1+INS,FOXO4,HAP1,INS,5,0.92,0.92,0.752,-0.06302911669765078,0.04,0.08,-0.04,False
Jiang24 Seen Perturbation,hap1+INS_IGF2,hap1+INS,IGF2,HAP1,INS,5,0.0,0.0,0.4,,0.0,1.0,-1.0,False
Jiang24 Seen Perturbation,hap1+INS_IKBKB,hap1+INS,IKBKB,HAP1,INS,15,1.0,1.0,0.7520000000000001,0.03782837818273395,0.04,0.0,0.04,True
Jiang24 Seen Perturbation,hap1+INS_IRS1,hap1+INS,IRS1,HAP1,INS,5,0.7142857142857143,0.7142857142857143,0.5571428571428572,-0.020536610504833262,0.2857142857142857,0.2857142857142857,0.0,False
Jiang24 Seen Perturbation,hap1+INS_IRS4,hap1+INS,IRS4,HAP1,INS,5,1.0,1.0,0.7,0.6,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+INS_MAPK1,hap1+INS,MAPK1,HAP1,INS,10,1.0,1.0,0.76,0.9566163464932261,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,hap1+INS_PIK3CA,hap1+INS,PIK3CA,HAP1,INS,21,1.0,1.0,0.7257142857142858,0.003092206529028336,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+INS_POLR2G,hap1+INS,POLR2G,HAP1,INS,5,0.8,0.8,0.792,0.1590600262876415,0.04,0.2,-0.16,False
Jiang24 Seen Perturbation,hap1+INS_POLR2L,hap1+INS,POLR2L,HAP1,INS,5,0.92,0.92,0.72,0.11609233126898173,0.04,0.08,-0.04,False
Jiang24 Seen Perturbation,hap1+INS_PTEN,hap1+INS,PTEN,HAP1,INS,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+INS_RAD51,hap1+INS,RAD51,HAP1,INS,5,0.96,0.96,0.8560000000000001,0.33689065469989316,0.0,0.04,-0.04,False
Jiang24 Seen Perturbation,hap1+INS_RPS6KB1,hap1+INS,RPS6KB1,HAP1,INS,10,0.8,0.8,0.5599999999999999,-0.0068986010116588465,0.12,0.2,-0.08000000000000002,False
Jiang24 Seen Perturbation,hap1+INS_SHC1,hap1+INS,SHC1,HAP1,INS,5,0.72,0.72,0.512,-8.960692126188108e-05,0.04,0.28,-0.24000000000000002,False
Jiang24 Seen Perturbation,hap1+INS_SMARCE1,hap1+INS,SMARCE1,HAP1,INS,5,0.96,0.96,0.784,0.08542634077659084,0.04,0.04,0.0,False
Jiang24 Seen Perturbation,hap1+INS_SP1,hap1+INS,SP1,HAP1,INS,10,0.92,0.92,0.5120000000000001,-0.08839085449390016,0.24,0.08,0.15999999999999998,True
Jiang24 Seen Perturbation,hap1+INS_SREBF1,hap1+INS,SREBF1,HAP1,INS,5,1.0,1.0,0.8,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,hap1+INS_SREBF2,hap1+INS,SREBF2,HAP1,INS,5,0.0,0.0,0.4,,0.0,1.0,-1.0,False
Jiang24 Seen Perturbation,hap1+INS_SRF,hap1+INS,SRF,HAP1,INS,5,0.72,0.72,0.552,0.1132985923939454,0.08,0.28,-0.2,False
Jiang24 Seen Perturbation,hap1+INS_TAF3,hap1+INS,TAF3,HAP1,INS,5,0.68,0.68,0.6080000000000001,-0.006813824201092211,0.24,0.32,-0.08000000000000002,False
Jiang24 Seen Perturbation,hap1+INS_TAF7,hap1+INS,TAF7,HAP1,INS,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.08069118044151766,0.3333333333333333,0.6666666666666666,-0.3333333333333333,False
Jiang24 Seen Perturbation,hap1+INS_TAF8,hap1+INS,TAF8,HAP1,INS,5,0.88,0.88,0.752,0.23050360040293097,0.16,0.12,0.04000000000000001,True
Jiang24 Seen Perturbation,hap1+INS_TSC1,hap1+INS,TSC1,HAP1,INS,5,0.76,0.76,0.632,0.012491510259609007,0.28,0.24,0.040000000000000036,True
Jiang24 Seen Perturbation,hap1+INS_TSC2,hap1+INS,TSC2,HAP1,INS,5,0.4444444444444444,0.4444444444444444,0.3333333333333333,-0.19089151732311477,0.5555555555555556,0.5555555555555556,0.0,False
Jiang24 Seen Perturbation,hap1+INS_TTF1,hap1+INS,TTF1,HAP1,INS,5,0.92,0.92,0.688,0.09245756373198635,0.12,0.08,0.039999999999999994,True
Jiang24 Seen Perturbation,hap1+INS_TTF2,hap1+INS,TTF2,HAP1,INS,5,0.88,0.88,0.736,0.15797706074007664,0.04,0.12,-0.07999999999999999,False
Jiang24 Seen Perturbation,hap1+INS_XBP1,hap1+INS,XBP1,HAP1,INS,5,0.96,0.96,0.784,0.3354192999991411,0.08,0.04,0.04,True
Jiang24 Seen Perturbation,hap1+INS_ZNF593,hap1+INS,ZNF593,HAP1,INS,5,0.7142857142857143,0.7142857142857143,0.5142857142857142,-0.14551128872283686,0.0,0.2857142857142857,-0.2857142857142857,False
Jiang24 Seen Perturbation,hap1+TGFB_ATF2,hap1+TGFB,ATF2,HAP1,TGFB,5,1.0,1.0,0.8,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_CHUK,hap1+TGFB,CHUK,HAP1,TGFB,15,1.0,1.0,0.9,0.3333333333333333,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_CREBBP,hap1+TGFB,CREBBP,HAP1,TGFB,5,0.64,0.64,0.592,0.04799956239650098,0.36,0.36,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_EP300,hap1+TGFB,EP300,HAP1,TGFB,5,0.88,0.88,0.72,0.15836108531413653,0.12,0.12,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_FOS,hap1+TGFB,FOS,HAP1,TGFB,21,1.0,1.0,0.7857142857142857,0.9047619047619048,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_FOXP2,hap1+TGFB,FOXP2,HAP1,TGFB,5,0.8,0.8,0.656,0.059593459538584435,0.08,0.2,-0.12000000000000001,False
Jiang24 Seen Perturbation,hap1+TGFB_HDAC4,hap1+TGFB,HDAC4,HAP1,TGFB,5,1.0,1.0,0.8320000000000001,0.7861130226091724,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_IKBKB,hap1+TGFB,IKBKB,HAP1,TGFB,15,1.0,1.0,0.84,0.08083833241877504,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,hap1+TGFB_KRAS,hap1+TGFB,KRAS,HAP1,TGFB,5,0.5,0.5,0.6,-1.0,0.0,0.5,-0.5,False
Jiang24 Seen Perturbation,hap1+TGFB_MAPK1,hap1+TGFB,MAPK1,HAP1,TGFB,9,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_NFKB1,hap1+TGFB,NFKB1,HAP1,TGFB,23,1.0,1.0,0.7373913043478261,0.7572029222066057,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_NRAS,hap1+TGFB,NRAS,HAP1,TGFB,5,1.0,1.0,0.776,0.2843465255903996,0.04,0.0,0.04,True
Jiang24 Seen Perturbation,hap1+TGFB_PIK3CA,hap1+TGFB,PIK3CA,HAP1,TGFB,21,1.0,1.0,0.6704761904761906,0.18347841149555558,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+TGFB_PPP2CA,hap1+TGFB,PPP2CA,HAP1,TGFB,5,0.84,0.84,0.6239999999999999,0.022957638660605517,0.16,0.16,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_RAF1,hap1+TGFB,RAF1,HAP1,TGFB,5,0.96,1.0,0.72,0.08661803562455374,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_RBL1,hap1+TGFB,RBL1,HAP1,TGFB,5,0.88,0.92,0.736,0.6923561289972235,0.12,0.08,0.039999999999999994,True
Jiang24 Seen Perturbation,hap1+TGFB_RBX1,hap1+TGFB,RBX1,HAP1,TGFB,5,0.88,0.88,0.712,-0.10372954977879564,0.12,0.12,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_RHOA,hap1+TGFB,RHOA,HAP1,TGFB,5,0.96,0.96,0.728,0.1586624976433341,0.04,0.04,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_RPS6KB1,hap1+TGFB,RPS6KB1,HAP1,TGFB,9,0.8260869565217391,0.8260869565217391,0.5362318840579711,-0.02951468487493901,0.043478260869565216,0.17391304347826086,-0.13043478260869565,False
Jiang24 Seen Perturbation,hap1+TGFB_RUNX3,hap1+TGFB,RUNX3,HAP1,TGFB,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_SKP1,hap1+TGFB,SKP1,HAP1,TGFB,5,0.92,0.92,0.768,-0.027097652263087673,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_SMAD1,hap1+TGFB,SMAD1,HAP1,TGFB,5,0.5,0.5,0.8,-0.6,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_SMAD2,hap1+TGFB,SMAD2,HAP1,TGFB,5,1.0,1.0,0.5,0.2,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_SMAD3,hap1+TGFB,SMAD3,HAP1,TGFB,5,0.5,0.5,0.7,1.0,0.0,0.5,-0.5,False
Jiang24 Seen Perturbation,hap1+TGFB_SMAD4,hap1+TGFB,SMAD4,HAP1,TGFB,5,0.64,0.64,0.568,0.08278664614907191,0.44,0.36,0.08000000000000002,True
Jiang24 Seen Perturbation,hap1+TGFB_SMAD5,hap1+TGFB,SMAD5,HAP1,TGFB,5,1.0,1.0,0.784,-0.03717414034470832,0.04,0.0,0.04,True
Jiang24 Seen Perturbation,hap1+TGFB_SMAD6,hap1+TGFB,SMAD6,HAP1,TGFB,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_SMURF1,hap1+TGFB,SMURF1,HAP1,TGFB,5,1.0,1.0,1.0,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,hap1+TGFB_SMURF2,hap1+TGFB,SMURF2,HAP1,TGFB,5,0.5,0.5,0.8,1.0,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_SP1,hap1+TGFB,SP1,HAP1,TGFB,9,0.88,0.88,0.5777777777777777,-0.001587581141851751,0.04,0.12,-0.07999999999999999,False
Jiang24 Seen Perturbation,hap1+TGFB_TGFBR1,hap1+TGFB,TGFBR1,HAP1,TGFB,5,0.52,0.56,0.44800000000000006,0.3441246237553055,0.24,0.44,-0.2,False
Jiang24 Seen Perturbation,hap1+TGFB_TGFBR3,hap1+TGFB,TGFBR3,HAP1,TGFB,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TGFB_TGIF1,hap1+TGFB,TGIF1,HAP1,TGFB,5,1.0,1.0,0.725,0.08054835858809636,0.125,0.0,0.125,True
Jiang24 Seen Perturbation,hap1+TNFA_ARID5B,hap1+TNFA,ARID5B,HAP1,TNFA,5,1.0,1.0,0.7040000000000001,0.09306309402318289,0.24,0.0,0.24,True
Jiang24 Seen Perturbation,hap1+TNFA_BIRC3,hap1+TNFA,BIRC3,HAP1,TNFA,5,0.7,0.7,0.62,0.2137249025012818,0.3,0.3,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_CASP10,hap1+TNFA,CASP10,HAP1,TNFA,5,1.0,1.0,0.8960000000000001,0.08195155759489733,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+TNFA_CASP3,hap1+TNFA,CASP3,HAP1,TNFA,5,0.92,0.92,0.7040000000000001,-0.0075700894446948715,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_CASP7,hap1+TNFA,CASP7,HAP1,TNFA,5,0.5,0.5,0.7,1.0,0.0,0.5,-0.5,False
Jiang24 Seen Perturbation,hap1+TNFA_CASP8,hap1+TNFA,CASP8,HAP1,TNFA,5,0.96,0.96,0.9039999999999999,0.05274994359964569,0.16,0.04,0.12,True
Jiang24 Seen Perturbation,hap1+TNFA_CEBPB,hap1+TNFA,CEBPB,HAP1,TNFA,15,0.92,0.92,0.7013333333333333,0.0298336061579146,0.12,0.08,0.039999999999999994,True
Jiang24 Seen Perturbation,hap1+TNFA_CHUK,hap1+TNFA,CHUK,HAP1,TNFA,17,0.96,0.96,0.6588235294117648,0.004125271323193696,0.2,0.04,0.16,True
Jiang24 Seen Perturbation,hap1+TNFA_CREB1,hap1+TNFA,CREB1,HAP1,TNFA,5,0.7391304347826086,0.7391304347826086,0.6260869565217392,0.04877467745962392,0.17391304347826086,0.2608695652173913,-0.08695652173913043,False
Jiang24 Seen Perturbation,hap1+TNFA_CSF1,hap1+TNFA,CSF1,HAP1,TNFA,5,0.84,0.84,0.6079999999999999,0.14649828143436316,0.16,0.16,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_DNM1L,hap1+TNFA,DNM1L,HAP1,TNFA,5,1.0,1.0,0.8320000000000001,-0.22420261519138657,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,hap1+TNFA_IKBKB,hap1+TNFA,IKBKB,HAP1,TNFA,17,1.0,1.0,0.7788235294117647,0.13147038825049545,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,hap1+TNFA_IKBKE,hap1+TNFA,IKBKE,HAP1,TNFA,5,0.5,0.5,0.7,-0.2,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_IKBKG,hap1+TNFA,IKBKG,HAP1,TNFA,5,0.92,0.92,0.7040000000000001,0.10980405906344223,0.16,0.08,0.08,True
Jiang24 Seen Perturbation,hap1+TNFA_ITCH,hap1+TNFA,ITCH,HAP1,TNFA,5,1.0,1.0,0.8320000000000001,0.7357474999761705,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+TNFA_JUN,hap1+TNFA,JUN,HAP1,TNFA,21,1.0,1.0,0.42857142857142855,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_JUNB,hap1+TNFA,JUNB,HAP1,TNFA,5,1.0,1.0,0.7,0.029435118647351932,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_KLF6,hap1+TNFA,KLF6,HAP1,TNFA,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_MAP3K14,hap1+TNFA,MAP3K14,HAP1,TNFA,9,0.6,0.6,0.5555555555555556,0.14084456963109088,0.0,0.4,-0.4,False
Jiang24 Seen Perturbation,hap1+TNFA_MAP3K7,hap1+TNFA,MAP3K7,HAP1,TNFA,11,1.0,1.0,0.4090909090909091,0.0,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_MAPK14,hap1+TNFA,MAPK14,HAP1,TNFA,15,1.0,1.0,0.5866666666666667,0.034436452559446405,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_MTF1,hap1+TNFA,MTF1,HAP1,TNFA,5,0.5714285714285714,0.5714285714285714,0.45714285714285713,-0.06730874671953294,0.0,0.42857142857142855,-0.42857142857142855,False
Jiang24 Seen Perturbation,hap1+TNFA_NFAT5,hap1+TNFA,NFAT5,HAP1,TNFA,5,1.0,1.0,0.8400000000000001,0.5232927867662482,0.24,0.0,0.24,True
Jiang24 Seen Perturbation,hap1+TNFA_NFKB1,hap1+TNFA,NFKB1,HAP1,TNFA,21,1.0,1.0,0.7542857142857142,0.6846228540782822,0.24,0.0,0.24,True
Jiang24 Seen Perturbation,hap1+TNFA_NFKBIA,hap1+TNFA,NFKBIA,HAP1,TNFA,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+TNFA_NFKBIE,hap1+TNFA,NFKBIE,HAP1,TNFA,5,0.4,0.4,0.44799999999999995,-0.09506998386935717,0.44,0.6,-0.15999999999999998,False
Jiang24 Seen Perturbation,hap1+TNFA_NKX3-1,hap1+TNFA,NKX3-1,HAP1,TNFA,5,1.0,1.0,0.5333333333333333,-0.1265102234087278,0.6666666666666666,0.0,0.6666666666666666,True
Jiang24 Seen Perturbation,hap1+TNFA_PDCD5,hap1+TNFA,PDCD5,HAP1,TNFA,5,0.88,0.88,0.744,0.002850242431013074,0.24,0.12,0.12,True
Jiang24 Seen Perturbation,hap1+TNFA_PIK3CA,hap1+TNFA,PIK3CA,HAP1,TNFA,23,1.0,1.0,0.7182608695652174,0.026539387760527458,0.36,0.0,0.36,True
Jiang24 Seen Perturbation,hap1+TNFA_PTGS2,hap1+TNFA,PTGS2,HAP1,TNFA,5,0.7647058823529411,0.7647058823529411,0.5176470588235295,0.15693290004465282,0.17647058823529413,0.23529411764705882,-0.05882352941176469,False
Jiang24 Seen Perturbation,hap1+TNFA_SOX4,hap1+TNFA,SOX4,HAP1,TNFA,5,0.88,0.88,0.7280000000000001,0.03334562508569394,0.32,0.12,0.2,True
Jiang24 Seen Perturbation,hap1+TNFA_SOX9,hap1+TNFA,SOX9,HAP1,TNFA,5,1.0,1.0,0.9040000000000001,0.058531262282797446,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,hap1+TNFA_TRAF1,hap1+TNFA,TRAF1,HAP1,TNFA,5,0.92,0.92,0.688,0.11626347795228079,0.16,0.08,0.08,True
Jiang24 Seen Perturbation,hap1+TNFA_TRAF2,hap1+TNFA,TRAF2,HAP1,TNFA,5,0.8,0.8,0.9199999999999999,-0.4050081740756856,0.0,0.2,-0.2,False
Jiang24 Seen Perturbation,hap1+TNFA_TRAF3,hap1+TNFA,TRAF3,HAP1,TNFA,5,1.0,1.0,0.6285714285714284,0.8078733605903441,0.2857142857142857,0.0,0.2857142857142857,True
Jiang24 Seen Perturbation,hap1+TNFA_ZFP36L1,hap1+TNFA,ZFP36L1,HAP1,TNFA,5,1.0,1.0,0.8,,0.0,0.0,0.0,False
